sku,qty,price,group_price:Lista 2,group_price:Lista 3,group_price:Lista 4,group_price:Lista 5,group_price:Lista 6,group_price:Lista 7,use_config_backorders,status
01387,68.00,4037.50,4118.70,0.00,0.00,0.00,0.00,0.00,1,1
662-415,43.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
B2615663,11.00,2200.40,2244.60,0.00,0.00,0.00,0.00,0.00,1,1
01384,13.00,2450.70,2500.00,0.00,0.00,0.00,0.00,0.00,1,1
00568,18.00,246.80,251.80,0.00,0.00,0.00,0.00,0.00,1,1
10565,19.00,1879.50,1917.30,0.00,0.00,0.00,0.00,0.00,1,1
01936,16.00,16938.20,17278.80,0.00,0.00,0.00,0.00,0.00,1,1
01385,12.00,2803.30,2859.70,0.00,0.00,0.00,0.00,0.00,1,1
310-386-1,4.00,1754.20,1754.20,0.00,0.00,0.00,0.00,0.00,1,1
13118,7.00,1077.30,1098.90,0.00,0.00,0.00,0.00,0.00,1,1
01351,10.00,1093.10,1115.10,0.00,0.00,0.00,0.00,0.00,1,1
11215,5.00,1053.60,1074.80,0.00,0.00,0.00,0.00,0.00,1,1
24002,28.00,10490.50,10701.40,0.00,0.00,0.00,0.00,0.00,1,1
704-276,6.00,787.80,787.80,0.00,0.00,0.00,0.00,0.00,1,1
22845,7.00,8984.80,9165.50,0.00,0.00,0.00,0.00,0.00,1,1
100024,8.00,1431.60,1460.40,0.00,0.00,0.00,0.00,0.00,1,1
155-055,8.00,4704.10,4704.10,0.00,0.00,0.00,0.00,0.00,1,1
S-259612,5.00,106.30,106.30,0.00,0.00,0.00,0.00,0.00,1,1
S-353100,0.00,1184.60,1184.60,0.00,0.00,0.00,0.00,0.00,1,1
S-259610,5.00,106.30,106.30,0.00,0.00,0.00,0.00,0.00,1,1
S-331016V,15.00,170.60,170.60,0.00,0.00,0.00,0.00,0.00,1,1
651-073,3.00,927.50,927.50,0.00,0.00,0.00,0.00,0.00,1,1
662-223,20.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
S-368724PA,3.00,309.40,309.40,0.00,0.00,0.00,0.00,0.00,1,1
S-259613,1.00,106.30,106.30,0.00,0.00,0.00,0.00,0.00,1,1
04373,31.00,694.00,707.90,0.00,0.00,0.00,0.00,0.00,1,1
800-449,3.00,4262.10,4262.10,0.00,0.00,0.00,0.00,0.00,1,1
01411,94.00,2912.70,2971.20,0.00,0.00,0.00,0.00,0.00,1,1
662-519,58.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
662-519,36.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
02608,97.00,3110.10,3172.70,0.00,0.00,0.00,0.00,0.00,1,1
662-517,37.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
710-046,2.00,326.80,326.80,0.00,0.00,0.00,0.00,0.00,1,1
812-003,20.00,239.20,239.20,0.00,0.00,0.00,0.00,0.00,1,1
01078,17.00,1629.10,1661.90,0.00,0.00,0.00,0.00,0.00,1,1
02604,16.00,4640.50,4733.80,0.00,0.00,0.00,0.00,0.00,1,1
01412,4.00,3900.00,3978.40,0.00,0.00,0.00,0.00,0.00,1,1
01447,16.00,4566.50,4658.30,0.00,0.00,0.00,0.00,0.00,1,1
02614,69.00,123.40,125.90,0.00,0.00,0.00,0.00,0.00,1,1
01388,16.00,4390.10,4478.40,0.00,0.00,0.00,0.00,0.00,1,1
01409,25.00,2912.70,2971.20,0.00,0.00,0.00,0.00,0.00,1,1
490-014,5.00,364.30,364.30,0.00,0.00,0.00,0.00,0.00,1,1
662-515,18.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
05821,16.00,39.50,40.30,0.00,0.00,0.00,0.00,0.00,1,1
700-1023A,0.00,2961.80,2961.80,0.00,0.00,0.00,0.00,0.00,1,1
661-515,0.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
662-211,31.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
704-250,2.00,99.60,99.60,0.00,0.00,0.00,0.00,0.00,1,1
S-331115V,29.00,45.10,45.10,0.00,0.00,0.00,0.00,0.00,1,1
251110,0.00,137.50,137.50,0.00,0.00,0.00,0.00,0.00,1,1
316-513,11.00,1254.00,1254.00,0.00,0.00,0.00,0.00,0.00,1,1
697-417,15.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
730-005,0.00,138.30,138.30,0.00,0.00,0.00,0.00,0.00,1,1
662-425,13.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
00564,7.00,617.10,629.50,0.00,0.00,0.00,0.00,0.00,1,1
520-025,8.00,2363.20,2363.20,0.00,0.00,0.00,0.00,0.00,1,1
23448,0.00,7870.50,8028.80,0.00,0.00,0.00,0.00,0.00,1,1
01352,9.00,1093.20,1115.10,0.00,0.00,0.00,0.00,0.00,1,1
662-419,32.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
08413,25.00,317.40,323.70,0.00,0.00,0.00,0.00,0.00,1,1
22856,0.00,641.80,654.70,0.00,0.00,0.00,0.00,0.00,1,1
04415,2.00,3900.00,3978.40,0.00,0.00,0.00,0.00,0.00,1,1
22859,5.00,478.90,488.50,0.00,0.00,0.00,0.00,0.00,1,1
22389,1.00,469.00,478.40,0.00,0.00,0.00,0.00,0.00,1,1
662-309,6.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
671-412,2.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
250-538,8.00,7523.60,7523.60,0.00,0.00,0.00,0.00,0.00,1,1
22363,5.00,6467.10,6597.10,0.00,0.00,0.00,0.00,0.00,1,1
00565,21.00,828.70,845.30,0.00,0.00,0.00,0.00,0.00,1,1
662-621,11.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
02427,16.00,5077.80,5179.90,0.00,0.00,0.00,0.00,0.00,1,1
SH-154250,4.00,2766.60,2766.60,0.00,0.00,0.00,0.00,0.00,1,1
04706,3.00,3297.00,3363.30,0.00,0.00,0.00,0.00,0.00,1,1
01951,13.00,1971.20,2010.80,0.00,0.00,0.00,0.00,0.00,1,1
03527,4.00,6611.70,6744.60,0.00,0.00,0.00,0.00,0.00,1,1
662-423,11.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
S-368736PA,0.00,505.00,505.00,0.00,0.00,0.00,0.00,0.00,1,1
697-421,2.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
S-259621,2.00,106.30,106.30,0.00,0.00,0.00,0.00,0.00,1,1
651-071,2.00,829.40,829.40,0.00,0.00,0.00,0.00,0.00,1,1
662-521,16.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
580-530,18.00,1002.50,1002.50,0.00,0.00,0.00,0.00,0.00,1,1
B2615970,11.00,2962.00,3021.60,0.00,0.00,0.00,0.00,0.00,1,1
04971,3.00,14513.90,14805.80,0.00,0.00,0.00,0.00,0.00,1,1
665-4312,0.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
01445,3.00,4566.50,4658.30,0.00,0.00,0.00,0.00,0.00,1,1
S-259620,10.00,105.30,105.30,0.00,0.00,0.00,0.00,0.00,1,1
800-906,3.00,194.90,194.90,0.00,0.00,0.00,0.00,0.00,1,1
91750180,0.00,2408.30,2408.30,0.00,0.00,0.00,0.00,0.00,1,1
550-260,0.00,6521.60,6521.60,0.00,0.00,0.00,0.00,0.00,1,1
S-331121V,28.00,62.10,62.10,0.00,0.00,0.00,0.00,0.00,1,1
S-259623,13.00,106.30,106.30,0.00,0.00,0.00,0.00,0.00,1,1
800-273,2.00,2137.80,2137.80,0.00,0.00,0.00,0.00,0.00,1,1
661-421,3.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
S-259627,10.00,105.30,105.30,0.00,0.00,0.00,0.00,0.00,1,1
S-98022710,0.00,928.40,928.40,0.00,0.00,0.00,0.00,0.00,1,1
106-005,0.00,226.70,226.70,0.00,0.00,0.00,0.00,0.00,1,1
451-220,1.00,1207.90,1207.90,0.00,0.00,0.00,0.00,0.00,1,1
107-051,11.00,2173.80,2173.80,0.00,0.00,0.00,0.00,0.00,1,1
21091,4.00,1868.90,1906.50,0.00,0.00,0.00,0.00,0.00,1,1
662-315,33.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
01354,9.00,1093.10,1115.10,0.00,0.00,0.00,0.00,0.00,1,1
611-283,2.00,2701.40,2701.40,0.00,0.00,0.00,0.00,0.00,1,1
04430,5.00,355.40,362.60,0.00,0.00,0.00,0.00,0.00,1,1
662-117,25.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
310-383-1,3.00,1508.00,1508.00,0.00,0.00,0.00,0.00,0.00,1,1
671-210,4.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
661-107,1.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
662-109,12.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
01076,4.00,19623.40,20018.00,0.00,0.00,0.00,0.00,0.00,1,1
S-140015,5.00,12.90,12.90,0.00,0.00,0.00,0.00,0.00,1,1
01925,2.00,592.40,604.30,0.00,0.00,0.00,0.00,0.00,1,1
23818,18.00,2172.20,2215.80,0.00,0.00,0.00,0.00,0.00,1,1
01927,3.00,863.90,881.30,0.00,0.00,0.00,0.00,0.00,1,1
S-259710,1.00,618.20,618.20,0.00,0.00,0.00,0.00,0.00,1,1
700-1024,0.00,492.90,492.90,0.00,0.00,0.00,0.00,0.00,1,1
700-721,8.00,30.70,30.70,0.00,0.00,0.00,0.00,0.00,1,1
222-012,20.00,27.10,27.10,0.00,0.00,0.00,0.00,0.00,1,1
221-012,28.00,35.10,35.10,0.00,0.00,0.00,0.00,0.00,1,1
10547,1.00,42110.10,42956.80,0.00,0.00,0.00,0.00,0.00,1,1
01928,2.00,925.60,944.30,0.00,0.00,0.00,0.00,0.00,1,1
SH-158280,2.00,2468.50,2468.50,0.00,0.00,0.00,0.00,0.00,1,1
23801,9.00,1184.90,1208.60,0.00,0.00,0.00,0.00,0.00,1,1
01935,9.00,14623.20,14917.30,0.00,0.00,0.00,0.00,0.00,1,1
03699,8.00,2320.30,2366.90,0.00,0.00,0.00,0.00,0.00,1,1
CNC003,7.00,289.40,289.40,0.00,0.00,0.00,0.00,0.00,1,1
23802,21.00,414.70,423.00,0.00,0.00,0.00,0.00,0.00,1,1
22763,0.00,1950.10,1989.20,0.00,0.00,0.00,0.00,0.00,1,1
K-210870,0.00,4115.20,4115.20,0.00,0.00,0.00,0.00,0.00,1,1
S-462242,8.00,2235.00,2235.00,0.00,0.00,0.00,0.00,0.00,1,1
665-1712,2.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
S-458028,4.00,239.20,239.20,0.00,0.00,0.00,0.00,0.00,1,1
704-277,1.00,6314.20,6314.20,0.00,0.00,0.00,0.00,0.00,1,1
SH-70-260824,1.00,1165.10,1165.10,0.00,0.00,0.00,0.00,0.00,1,1
K-200550,6.00,1608.70,1608.70,0.00,0.00,0.00,0.00,0.00,1,1
143-050,7.00,2976.70,2976.70,0.00,0.00,0.00,0.00,0.00,1,1
23804,2.00,32.10,32.70,0.00,0.00,0.00,0.00,0.00,1,1
SH-70-260825,1.00,881.40,881.40,0.00,0.00,0.00,0.00,0.00,1,1
08740,3.00,592.40,604.30,0.00,0.00,0.00,0.00,0.00,1,1
00916,1.00,97381.20,104646.60,0.00,0.00,0.00,0.00,0.00,1,1
662-523,6.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
651-040,29.00,89.90,89.90,0.00,0.00,0.00,0.00,0.00,1,1
03371,1.00,6022.80,6143.90,0.00,0.00,0.00,0.00,0.00,1,1
03371,1.00,6022.80,6143.90,0.00,0.00,0.00,0.00,0.00,1,1
651-020,30.00,62.20,62.20,0.00,0.00,0.00,0.00,0.00,1,1
662-413,12.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
21092,0.00,1868.90,1906.50,0.00,0.00,0.00,0.00,0.00,1,1
0290005,4.00,52888.40,52888.40,0.00,0.00,0.00,0.00,0.00,1,1
02440,1.00,444.30,453.20,0.00,0.00,0.00,0.00,0.00,1,1
S-259616,5.00,106.30,106.30,0.00,0.00,0.00,0.00,0.00,1,1
07721,15.00,246.80,251.80,0.00,0.00,0.00,0.00,0.00,1,1
K-200500,3.00,1608.70,1608.70,0.00,0.00,0.00,0.00,0.00,1,1
K-67351,1.00,13702.80,13702.80,0.00,0.00,0.00,0.00,0.00,1,1
00573,28.00,335.00,341.70,0.00,0.00,0.00,0.00,0.00,1,1
12452,0.00,444.30,453.20,0.00,0.00,0.00,0.00,0.00,1,1
10532,9.00,703.50,717.60,0.00,0.00,0.00,0.00,0.00,1,1
24044,0.00,9675.90,9870.50,0.00,0.00,0.00,0.00,0.00,1,1
23674,1.00,2172.20,2215.80,0.00,0.00,0.00,0.00,0.00,1,1
13116,0.00,867.50,884.90,0.00,0.00,0.00,0.00,0.00,1,1
12466,0.00,0.00,496.40,0.00,0.00,0.00,0.00,0.00,1,1
662-617,6.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
04411,1.00,4570.00,4661.90,0.00,0.00,0.00,0.00,0.00,1,1
23750,6.00,2369.70,2417.30,0.00,0.00,0.00,0.00,0.00,1,1
25072,0.00,38744.40,39523.40,0.00,0.00,0.00,0.00,0.00,1,1
08922,0.00,6072.20,6194.20,0.00,0.00,0.00,0.00,0.00,1,1
S-259618,14.00,106.30,106.30,0.00,0.00,0.00,0.00,0.00,1,1
662-529,3.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
02601,4.00,40876.00,41697.80,0.00,0.00,0.00,0.00,0.00,1,1
03641,2.00,16093.70,16417.30,0.00,0.00,0.00,0.00,0.00,1,1
143-945A,3.00,3125.50,3125.50,0.00,0.00,0.00,0.00,0.00,1,1
662-421,12.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
03528,0.00,71.20,72.60,0.00,0.00,0.00,0.00,0.00,1,1
0290012,2.00,111620.60,111620.60,0.00,0.00,0.00,0.00,0.00,1,1
665-2312,2.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
802342,9.00,5282.40,5599.50,0.00,0.00,0.00,0.00,0.00,1,1
20845,0.00,284.70,290.50,0.00,0.00,0.00,0.00,0.00,1,1
01420,0.00,5183.50,5287.80,0.00,0.00,0.00,0.00,0.00,1,1
540-100,38.00,55.80,55.80,0.00,0.00,0.00,0.00,0.00,1,1
661-1219,2.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
K-11023,26.00,1419.70,1419.70,0.00,0.00,0.00,0.00,0.00,1,1
K-5020-1,66.00,82.00,82.00,0.00,0.00,0.00,0.00,0.00,1,1
S-259617,4.00,106.30,106.30,0.00,0.00,0.00,0.00,0.00,1,1
SCW-1648-AF,5.00,26159.20,28276.80,0.00,0.00,0.00,0.00,0.00,1,1
NNR-3203,0.00,19.60,21.10,0.00,0.00,0.00,0.00,0.00,1,1
VBR-25,14.00,263.40,159.70,0.00,0.00,0.00,0.00,0.00,1,1
NNR-2506,18.00,26.60,28.70,0.00,0.00,0.00,0.00,0.00,1,1
759-380,2.00,734.00,734.00,0.00,0.00,0.00,0.00,0.00,1,1
01721,78.00,148.10,151.10,0.00,0.00,0.00,0.00,0.00,1,1
14-2179,2.00,254.80,254.80,0.00,0.00,0.00,0.00,0.00,1,1
K-210955,5.00,7968.50,7968.50,0.00,0.00,0.00,0.00,0.00,1,1
697-619,6.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
759-055,0.00,15340.90,15340.90,0.00,0.00,0.00,0.00,0.00,1,1
05540,11.00,6368.40,6496.40,0.00,0.00,0.00,0.00,0.00,1,1
103-625,6.00,604.80,604.80,0.00,0.00,0.00,0.00,0.00,1,1
05484,0.00,7355.70,7503.60,0.00,0.00,0.00,0.00,0.00,1,1
662-219,8.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
651-139,0.00,2049.60,2049.60,0.00,0.00,0.00,0.00,0.00,1,1
704-300A,2.00,3006.60,3006.60,0.00,0.00,0.00,0.00,0.00,1,1
0551540,1.00,6314.20,6314.20,0.00,0.00,0.00,0.00,0.00,1,1
K-200050,295.00,50.50,50.50,0.00,0.00,0.00,0.00,0.00,1,1
02613,18.00,789.90,805.80,0.00,0.00,0.00,0.00,0.00,1,1
662-115,20.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
662-321,61.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
NR-SPRAY38,113.00,88.00,95.10,0.00,0.00,0.00,0.00,0.00,1,1
05068,20.00,1110.80,1133.10,0.00,0.00,0.00,0.00,0.00,1,1
01995,1.00,10910.10,11129.50,0.00,0.00,0.00,0.00,0.00,1,1
0538215,26.00,1764.70,1764.70,0.00,0.00,0.00,0.00,0.00,1,1
661-621,0.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
944-620,9.00,4392.90,4392.90,0.00,0.00,0.00,0.00,0.00,1,1
COMMIL2525,6.00,2624.10,2624.10,0.00,0.00,0.00,0.00,0.00,1,1
236-031A,10.00,1101.20,1101.20,0.00,0.00,0.00,0.00,0.00,1,1
662-511,5.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
430-362,9.00,280.70,280.70,0.00,0.00,0.00,0.00,0.00,1,1
NNR-1302,19.00,7.00,7.50,0.00,0.00,0.00,0.00,0.00,1,1
S-259611,9.00,105.30,105.30,0.00,0.00,0.00,0.00,0.00,1,1
930-007,31.00,685.70,685.70,0.00,0.00,0.00,0.00,0.00,1,1
704-289,3.00,603.60,603.60,0.00,0.00,0.00,0.00,0.00,1,1
7326-XC-PLUS,5.00,2244.60,2244.60,0.00,0.00,0.00,0.00,0.00,1,1
S-391631,2.00,3560.40,3560.40,0.00,0.00,0.00,0.00,0.00,1,1
S-373354,3.00,533.80,533.80,0.00,0.00,0.00,0.00,0.00,1,1
S-331020V,22.00,220.60,220.60,0.00,0.00,0.00,0.00,0.00,1,1
S-259622,2.00,116.30,116.30,0.00,0.00,0.00,0.00,0.00,1,1
12468,0.00,0.00,625.90,0.00,0.00,0.00,0.00,0.00,1,1
21439,0.00,0.00,19640.29,0.00,0.00,0.00,0.00,0.00,1,1
S-259690,0.00,85.80,85.80,0.00,0.00,0.00,0.00,0.00,1,1
0532016,1.00,26324.50,26324.50,0.00,0.00,0.00,0.00,0.00,1,1
23232,14.00,0.00,669.10,0.00,0.00,0.00,0.00,0.00,1,1
22388,2.00,0.00,1359.70,0.00,0.00,0.00,0.00,0.00,1,1
01421,3.00,5536.20,5647.50,0.00,0.00,0.00,0.00,0.00,1,1
04702,0.00,2591.80,2643.90,0.00,0.00,0.00,0.00,0.00,1,1
0532216A,0.00,327.50,582.70,0.00,0.00,0.00,0.00,0.00,1,1
01251,0.00,0.00,2669.10,0.00,0.00,0.00,0.00,0.00,1,1
15781,1.00,6516.80,6647.50,0.00,0.00,0.00,0.00,0.00,1,1
23100,0.00,148.10,151.10,0.00,0.00,0.00,0.00,0.00,1,1
20830,0.00,2577.80,2629.30,0.00,0.00,0.00,0.00,0.00,1,1
FLG-670,1.00,5893.20,6246.90,0.00,0.00,0.00,0.00,0.00,1,1
87253580,1.00,1535.60,1535.60,0.00,0.00,0.00,0.00,0.00,1,1
S-140756,22.00,55.60,55.60,0.00,0.00,0.00,0.00,0.00,1,1
661-721,3.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
703-136,0.00,79.10,80.40,0.00,0.00,0.00,0.00,0.00,1,1
4923208301002,0.00,17.90,17.90,0.00,0.00,0.00,0.00,0.00,1,1
23819,2.00,1036.70,1057.60,0.00,0.00,0.00,0.00,0.00,1,1
0519002,0.00,8599.60,8599.60,0.00,0.00,0.00,0.00,0.00,1,1
04435,9.00,2191.90,2236.00,0.00,0.00,0.00,0.00,0.00,1,1
33-7000,1.00,586.10,586.10,0.00,0.00,0.00,0.00,0.00,1,1
759-499,0.00,613.20,613.20,0.00,0.00,0.00,0.00,0.00,1,1
02325,12.00,429.50,438.10,0.00,0.00,0.00,0.00,0.00,1,1
665-2712,0.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
449-165A,0.00,1240.30,1240.30,0.00,0.00,0.00,0.00,0.00,1,1
0507387,0.00,1205.70,1205.70,0.00,0.00,0.00,0.00,0.00,1,1
SBS-GUA1,0.00,149.50,161.60,0.00,0.00,0.00,0.00,0.00,1,1
580-100A,1.00,4713.70,4713.70,0.00,0.00,0.00,0.00,0.00,1,1
4923208300602,0.00,15.60,15.60,0.00,0.00,0.00,0.00,0.00,1,1
20012588-R,-228.60,16.90,16.90,0.00,0.00,0.00,0.00,0.00,1,1
01952,29.00,1012.00,1032.40,0.00,0.00,0.00,0.00,0.00,1,1
01944,28.00,148.10,151.10,0.00,0.00,0.00,0.00,0.00,1,1
20-1502,3.00,1433.90,1433.90,0.00,0.00,0.00,0.00,0.00,1,1
03594,1.00,1135.40,1158.30,0.00,0.00,0.00,0.00,0.00,1,1
23525,17.00,4390.10,4478.40,0.00,0.00,0.00,0.00,0.00,1,1
185-050,3.00,3409.70,3409.70,0.00,0.00,0.00,0.00,0.00,1,1
01448,0.00,4566.50,4658.30,0.00,0.00,0.00,0.00,0.00,1,1
PRO-P1031,0.00,1544.40,1544.40,0.00,0.00,0.00,0.00,0.00,1,1
S-374144,7.00,3814.70,3814.70,0.00,0.00,0.00,0.00,0.00,1,1
COMPE60VB,1.00,21324.80,21324.80,0.00,0.00,0.00,0.00,0.00,1,1
S-331122V,26.00,242.50,242.50,0.00,0.00,0.00,0.00,0.00,1,1
155-991,1.00,10894.70,10894.70,0.00,0.00,0.00,0.00,0.00,1,1
800-365A,0.00,8110.70,8110.70,0.00,0.00,0.00,0.00,0.00,1,1
98022700,0.00,318.60,318.60,0.00,0.00,0.00,0.00,0.00,1,1
182-921A,3.00,4193.60,4193.60,0.00,0.00,0.00,0.00,0.00,1,1
808-555,3.00,618.60,618.60,0.00,0.00,0.00,0.00,0.00,1,1
701-302,2.00,11401.40,11401.40,0.00,0.00,0.00,0.00,0.00,1,1
17210-ZE3-MX,0.00,168.00,181.60,0.00,0.00,0.00,0.00,0.00,1,1
CNR-2590MH,19.00,35.30,38.20,0.00,0.00,0.00,0.00,0.00,1,1
04127,25.00,246.80,251.80,0.00,0.00,0.00,0.00,0.00,1,1
01389,26.00,5095.40,5197.80,0.00,0.00,0.00,0.00,0.00,1,1
NC-25,19.00,11.30,12.20,0.00,0.00,0.00,0.00,0.00,1,1
704-278,2.00,3993.40,3993.40,0.00,0.00,0.00,0.00,0.00,1,1
BD-455039E,5.00,122296.70,127250.20,0.00,0.00,0.00,0.00,0.00,1,1
S-374130,3.00,1791.60,1791.60,0.00,0.00,0.00,0.00,0.00,1,1
C73A3AKAD3RMG,0.00,9558.10,10331.80,0.00,0.00,0.00,0.00,0.00,1,1
00754,0.00,2196.80,2241.00,0.00,0.00,0.00,0.00,0.00,1,1
00765,0.00,419.60,428.10,0.00,0.00,0.00,0.00,0.00,1,1
20-1930,6.00,1485.50,1485.50,0.00,0.00,0.00,0.00,0.00,1,1
DAD-1,0.00,2389.20,2532.50,0.00,0.00,0.00,0.00,0.00,1,1
311-101,3.00,773.60,773.60,0.00,0.00,0.00,0.00,0.00,1,1
22854,21.00,567.70,579.10,0.00,0.00,0.00,0.00,0.00,1,1
662-525,12.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
DGD-520,0.00,598.60,634.50,0.00,0.00,0.00,0.00,0.00,1,1
GTI-425,5.00,1346.50,1427.40,0.00,0.00,0.00,0.00,0.00,1,1
S-159580A,2.00,4311.50,4311.50,0.00,0.00,0.00,0.00,0.00,1,1
HDCBX-360-6,2.00,96268.80,96268.80,0.00,0.00,0.00,0.00,0.00,1,1
316-516,2.00,948.40,948.40,0.00,0.00,0.00,0.00,0.00,1,1
665-1912,0.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
651-072,1.00,893.90,893.90,0.00,0.00,0.00,0.00,0.00,1,1
17210-ZE0-822,3.00,242.80,262.50,0.00,0.00,0.00,0.00,0.00,1,1
SBS-OVE4,0.00,2520.10,2724.10,0.00,0.00,0.00,0.00,0.00,1,1
01818,447.00,666.50,679.90,0.00,0.00,0.00,0.00,0.00,1,1
KK-4060-M-DEX,0.00,1431.40,1517.40,0.00,0.00,0.00,0.00,0.00,1,1
730-397,3.00,2143.40,2143.40,0.00,0.00,0.00,0.00,0.00,1,1
07658,0.00,1308.20,1334.50,0.00,0.00,0.00,0.00,0.00,1,1
12448,0.00,465.50,474.80,0.00,0.00,0.00,0.00,0.00,1,1
01131,2.00,13230.40,13496.40,0.00,0.00,0.00,0.00,0.00,1,1
21657,0.00,854.50,871.60,0.00,0.00,0.00,0.00,0.00,1,1
512-021,-1.00,279.50,279.50,0.00,0.00,0.00,0.00,0.00,1,1
20247,0.00,169.30,172.70,0.00,0.00,0.00,0.00,0.00,1,1
HDCBX-360-3,1.00,73275.90,73275.90,0.00,0.00,0.00,0.00,0.00,1,1
B1909053,2.00,6347.50,6474.40,0.00,0.00,0.00,0.00,0.00,1,1
CP4928A-N,1.00,162.80,166.00,0.00,0.00,0.00,0.00,0.00,1,1
550-250,8.00,5589.90,5589.90,0.00,0.00,0.00,0.00,0.00,1,1
NNR-2505,0.00,22.80,24.60,0.00,0.00,0.00,0.00,0.00,1,1
704-380,1.00,368.20,368.20,0.00,0.00,0.00,0.00,0.00,1,1
NNR-2575,0.00,13.10,14.20,0.00,0.00,0.00,0.00,0.00,1,1
CNR-2545,16.00,22.00,23.70,0.00,0.00,0.00,0.00,0.00,1,1
20-2663,5.00,2094.80,2090.20,0.00,0.00,0.00,0.00,0.00,1,1
01247,16.00,3801.30,3877.70,0.00,0.00,0.00,0.00,0.00,1,1
15012,0.00,839.20,856.10,0.00,0.00,0.00,0.00,0.00,1,1
28722,0.00,66473.60,67803.10,0.00,0.00,0.00,0.00,0.00,1,1
333220,0.00,262.20,262.20,0.00,0.00,0.00,0.00,0.00,1,1
334836,0.00,241.80,241.80,0.00,0.00,0.00,0.00,0.00,1,1
704-551A,1.00,2128.00,2128.00,0.00,0.00,0.00,0.00,0.00,1,1
441-979,0.00,1294.40,1294.40,0.00,0.00,0.00,0.00,0.00,1,1
28083,2.00,4704.60,4798.60,0.00,0.00,0.00,0.00,0.00,1,1
23103,1.00,3046.70,3108.00,0.00,0.00,0.00,0.00,0.00,1,1
333620,0.00,486.80,486.80,0.00,0.00,0.00,0.00,0.00,1,1
S-391TUB-N,18.00,420.00,450.00,0.00,0.00,0.00,0.00,0.00,1,1
334983,0.00,400.40,400.40,0.00,0.00,0.00,0.00,0.00,1,1
103-826,3.00,6163.90,6163.90,0.00,0.00,0.00,0.00,0.00,1,1
SLG-600,4.00,247.20,262.10,0.00,0.00,0.00,0.00,0.00,1,1
14-2649,7.00,124.90,124.90,0.00,0.00,0.00,0.00,0.00,1,1
20022969,140.90,211.50,211.50,0.00,0.00,0.00,0.00,0.00,1,1
NC-19,6.00,6.20,6.70,0.00,0.00,0.00,0.00,0.00,1,1
0558074,2.00,43318.40,43318.40,0.00,0.00,0.00,0.00,0.00,1,1
9850936,1.00,368.20,368.20,0.00,0.00,0.00,0.00,0.00,1,1
HM-522,0.00,751.80,796.90,0.00,0.00,0.00,0.00,0.00,1,1
0523012B,0.00,8068.50,8068.50,0.00,0.00,0.00,0.00,0.00,1,1
661-523,7.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
SS-1229,0.00,26.00,27.50,0.00,0.00,0.00,0.00,0.00,1,1
